batsman_id_,season_,bowling_team_,venue_id_,bowled_sum,caught_sum,caught and bowled_sum,hit wicket_sum,lbw_sum,obstructing the field_sum,retired hurt_sum,run out_sum,stumped_sum,is_dismissed_sum,innings_sum,deliveries_sum,batsman_runs_sum,batsman_runs_amax,50s_sum,100s_sum,not_outs_sum,average_runs_,batsman_id,season,bowling_team,venue_id,0_runs,1_runs,2_runs,3_runs,4_runs,6_runs
76,2008,DC,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,9,9,0,0,0,9.0,76,2008,DC,4,1,1,2,0,1,0
76,2008,DD,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,9,7,7,0,0,0,7.0,76,2008,DD,3,3,5,1,0,0,0
76,2008,RCB,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12,15,15,0,0,0,15.0,76,2008,RCB,3,5,3,2,0,2,0
77,2008,CSK,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8,11,11,0,0,0,11.0,77,2008,CSK,5,2,3,2,0,1,0
77,2008,KXI,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,1,1.0,77,2008,KXI,9,0,1,0,0,0,0
77,2008,MI,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,14,15,15,0,0,0,15.0,77,2008,MI,1,6,5,1,0,2,0
77,2008,MI,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,2,2,0,0,0,2.0,77,2008,MI,3,4,2,0,0,0,0
77,2008,RR,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2,5,5,0,0,0,5.0,77,2008,RR,3,0,1,0,0,1,0
77,2008,RR,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,13,20,20,0,0,0,20.0,77,2008,RR,6,7,2,1,0,1,2
77,2009,DC,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,3,7,7,0,0,0,7.0,77,2009,DC,11,1,1,0,0,0,1
77,2009,DD,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,28,39,39,0,0,0,39.0,77,2009,DD,16,12,7,4,0,3,2
77,2009,RCB,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,7,6,6,0,0,1,6.0,77,2009,RCB,13,1,6,0,0,0,0
77,2009,RR,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,1,1.0,77,2009,RR,11,0,1,0,0,0,0
77,2009,RR,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,16,13,13,0,0,1,13.0,77,2009,RR,13,4,11,1,0,0,0
77,2010,CSK,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5,9,9,0,0,1,9.0,77,2010,CSK,5,2,1,0,0,2,0
77,2010,DC,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5,8,8,0,0,1,8.0,77,2010,DC,3,1,2,1,0,1,0
77,2010,DD,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12,16,16,0,0,0,16.0,77,2010,DD,2,2,6,3,0,1,0
77,2010,RCB,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,6,6,6,0,0,1,6.0,77,2010,RCB,7,1,4,1,0,0,0
77,2011,MI,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4,6,6,0,0,1,6.0,77,2011,MI,1,1,2,0,0,1,0
77,2013,CSK,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,3,3,0,0,0,3.0,77,2013,CSK,2,4,3,0,0,0,0
77,2013,KXI,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9,9,9,0,0,1,9.0,77,2013,KXI,2,1,7,1,0,0,0
78,2008,CSK,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,30,27,27,0,0,0,27.0,78,2008,CSK,3,16,11,0,0,1,2
78,2008,KXI,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,78,2008,KXI,3,1,0,0,0,0,0
78,2008,KXI,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8,5,5,0,0,0,5.0,78,2008,KXI,9,6,1,0,0,1,0
78,2008,MI,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,20,29,29,0,0,0,29.0,78,2008,MI,3,11,3,0,0,5,1
78,2008,RR,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,20,31,31,0,0,0,31.0,78,2008,RR,3,4,11,2,0,1,2
78,2008,RR,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,11,11,0,0,0,11.0,78,2008,RR,6,4,5,1,0,1,0
78,2012,CSK,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9,19,19,0,0,1,19.0,78,2012,CSK,3,1,5,0,0,2,1
78,2012,CSK,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4,11,11,0,0,1,11.0,78,2012,CSK,5,0,1,1,0,2,0
78,2012,DC,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,8,9,9,0,0,1,9.0,78,2012,DC,21,3,3,1,0,1,0
78,2012,DD,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,1,0,0,1,1.0,78,2012,DD,2,1,1,0,0,0,0
78,2012,DD,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,9,18,18,0,0,0,18.0,78,2012,DD,3,3,2,2,0,0,2
78,2012,KXI,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,23,35,35,0,0,1,35.0,78,2012,KXI,3,3,15,1,0,3,1
78,2012,MI,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,3,2,2,0,0,0,2.0,78,2012,MI,1,1,2,0,0,0,0
78,2012,MI,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,4,4,0,0,1,4.0,78,2012,MI,3,0,0,0,0,1,0
78,2012,PW,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,16,15,15,0,0,1,15.0,78,2012,PW,3,8,5,2,0,0,1
78,2012,RR,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,14,12,12,0,0,0,12.0,78,2012,RR,6,8,4,1,0,0,1
78,2013,CSK,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,15,19,19,0,0,0,19.0,78,2013,CSK,3,7,5,1,0,0,2
78,2013,DD,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,24,18,18,0,0,0,18.0,78,2013,DD,27,14,8,0,0,1,1
78,2013,KXI,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,3,1,1,0,0,0,1.0,78,2013,KXI,9,2,1,0,0,0,0
78,2013,MI,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,17,23,23,0,0,0,23.0,78,2013,MI,1,10,3,0,0,2,2
78,2013,MI,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,6,6,0,0,0,6.0,78,2013,MI,3,3,2,0,0,1,0
78,2013,PW,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,6,8,8,0,0,1,8.0,78,2013,PW,28,1,4,0,0,1,0
79,2009,DC,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12,10,10,0,0,0,10.0,79,2009,DC,11,10,0,0,0,1,1
79,2009,KXI,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,17,17,17,0,0,0,17.0,79,2009,KXI,12,10,3,1,0,3,0
79,2009,KXI,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,26,44,44,0,0,1,44.0,79,2009,KXI,13,10,8,2,0,2,4
79,2009,MI,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,12,12,0,0,0,12.0,79,2009,MI,12,5,4,1,0,0,1
79,2009,MI,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,7,7,0,0,0,7.0,79,2009,MI,15,3,3,0,0,1,0
79,2009,RCB,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,37,40,40,0,0,0,40.0,79,2009,RCB,13,16,14,1,0,6,0
79,2009,RR,11,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,74,108,41,0,0,0,27.0,79,2009,RR,11,19,8,1,0,5,4
79,2010,CSK,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,4,7,7,0,0,0,7.0,79,2010,CSK,5,2,1,0,0,0,1
79,2010,DC,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,4,4,0,0,0,4.0,79,2010,DC,3,5,0,0,0,1,0
79,2010,DD,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,20,30,30,0,0,0,30.0,79,2010,DD,2,6,10,0,0,2,2
79,2010,DD,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,21,40,40,0,0,0,40.0,79,2010,DD,3,6,8,0,0,5,2
79,2010,KXI,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,41,88,88,1,0,0,88.0,79,2010,KXI,3,12,14,1,0,6,8
79,2010,KXI,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10,12,12,0,0,0,12.0,79,2010,KXI,9,7,0,0,0,3,0
79,2010,MI,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,57,75,75,1,0,0,75.0,79,2010,MI,19,18,26,3,1,7,2
79,2010,RCB,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,15,34,34,0,0,0,34.0,79,2010,RCB,7,4,4,0,0,6,1
79,2010,RR,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,0,0,0,0,0.0,79,2010,RR,3,2,0,0,0,0,0
79,2011,CSK,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,8,8,8,0,0,0,8.0,79,2011,CSK,1,5,2,0,0,0,1
79,2011,CSK,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,0,0,0,0,0,0.0,79,2011,CSK,5,3,0,0,0,0,0
79,2011,CSK,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,48,75,75,1,0,1,75.0,79,2011,CSK,7,15,23,0,0,4,6
79,2011,DD,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12,26,26,0,0,0,26.0,79,2011,DD,2,3,4,0,0,4,1
79,2011,KKR,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,55,102,102,0,1,1,102.0,79,2011,KKR,3,19,18,1,0,10,7
79,2011,KKR,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12,38,38,0,0,0,38.0,79,2011,KKR,7,3,0,1,0,6,2
79,2011,KTK,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,15,38,38,0,0,0,38.0,79,2011,KTK,7,7,0,1,0,3,4
79,2011,KXI,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,48,107,107,0,1,0,107.0,79,2011,KXI,7,17,11,1,0,10,9
79,2011,KXI,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,0,0,0,0,0,0.0,79,2011,KXI,23,7,0,0,0,0,0
79,2011,MI,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,47,89,89,1,0,0,89.0,79,2011,MI,5,12,19,2,0,9,5
79,2011,PW,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,25,49,49,0,0,0,49.0,79,2011,PW,7,10,5,2,0,4,4
79,2011,RR,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,42,70,70,1,0,1,70.0,79,2011,RR,6,14,16,1,0,7,4
79,2012,CSK,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,35,68,68,1,0,0,68.0,79,2012,CSK,5,5,20,2,0,2,6
79,2012,DC,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10,27,27,0,0,0,27.0,79,2012,DC,4,3,1,1,0,3,2
79,2012,DC,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,22,26,26,0,0,0,26.0,79,2012,DC,7,9,10,0,0,1,2
79,2012,DD,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,61,122,122,0,1,1,122.0,79,2012,DD,2,21,20,1,0,7,12
79,2012,KKR,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,57,86,86,1,0,0,86.0,79,2012,KKR,3,23,20,1,0,7,6
79,2012,KKR,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8,2,2,0,0,0,2.0,79,2012,KKR,7,6,2,0,0,0,0
79,2012,KXI,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,42,71,71,1,0,0,71.0,79,2012,KXI,7,11,19,2,0,6,4
79,2012,KXI,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,55,87,87,1,0,0,87.0,79,2012,KXI,9,19,18,5,1,8,4
79,2012,MI,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,57,76,76,1,0,1,76.0,79,2012,MI,1,23,22,2,0,5,5
79,2012,MI,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8,6,6,0,0,0,6.0,79,2012,MI,7,7,0,0,0,0,1
79,2012,PW,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,46,81,81,1,0,0,81.0,79,2012,PW,7,17,17,0,0,4,8
79,2012,PW,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,30,56,56,1,0,0,56.0,79,2012,PW,26,13,8,0,0,3,6
79,2012,RR,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,8,4,4,0,0,0,4.0,79,2012,RR,6,5,2,1,0,0,0
79,2012,RR,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9,8,8,0,0,0,8.0,79,2012,RR,7,6,2,0,0,0,1
79,2013,CSK,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10,4,4,0,0,0,4.0,79,2013,CSK,5,9,0,0,0,1,0
79,2013,CSK,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,28,28,0,0,0,28.0,79,2013,CSK,7,3,4,0,0,0,4
79,2013,DD,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,4,4,0,0,0,4.0,79,2013,DD,2,6,0,0,0,1,0
79,2013,DD,7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,11,15,13,0,0,0,7.5,79,2013,DD,7,6,3,0,0,0,2
79,2013,KKR,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,49,79,79,1,0,1,79.0,79,2013,KKR,7,23,13,1,0,4,8
79,2013,KKR,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,35,33,33,0,0,0,33.0,79,2013,KKR,28,12,19,2,0,1,1
79,2013,KXI,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,51,71,71,1,0,0,71.0,79,2013,KXI,7,20,19,3,0,4,5
79,2013,KXI,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,29,59,59,1,0,0,59.0,79,2013,KXI,9,8,7,5,0,6,3
79,2013,MI,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,19,18,18,0,0,0,18.0,79,2013,MI,1,12,4,0,0,2,1
79,2013,MI,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,56,92,92,1,0,1,92.0,79,2013,MI,7,23,16,1,0,11,5
79,2013,PW,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,63,171,171,0,1,1,171.0,79,2013,PW,7,13,21,0,0,12,17
79,2013,PW,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,21,21,21,0,0,0,21.0,79,2013,PW,26,11,7,0,0,2,1
79,2013,RR,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,15,33,33,0,0,0,33.0,79,2013,RR,6,7,0,0,1,6,1
79,2013,RR,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,42,49,49,0,0,1,49.0,79,2013,RR,7,13,21,3,0,4,1
79,2013,SRH,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,6,11,10,0,0,0,5.5,79,2013,SRH,4,1,3,1,0,0,1
79,2013,SRH,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,15,13,13,0,0,0,13.0,79,2013,SRH,7,9,3,1,0,2,0
79,2014,CSK,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,47,46,46,0,0,0,46.0,79,2014,CSK,28,25,16,0,0,3,3
79,2014,DD,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,23,22,22,0,0,0,22.0,79,2014,DD,7,15,4,1,0,1,2
79,2014,KKR,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,9,6,6,0,0,0,6.0,79,2014,KKR,3,6,2,0,0,1,0
79,2014,KXI,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,4,4,0,0,0,4.0,79,2014,KXI,7,6,0,0,0,1,0
79,2014,KXI,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,20,20,0,0,0,20.0,79,2014,KXI,31,3,0,0,0,2,2
79,2014,MI,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,22,38,38,0,0,0,38.0,79,2014,MI,1,9,6,1,0,3,3
79,2014,RR,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,25,19,19,0,0,0,19.0,79,2014,RR,7,15,7,0,0,3,0
79,2014,SRH,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,19,14,14,0,0,0,14.0,79,2014,SRH,4,11,4,3,0,1,0
79,2014,SRH,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,19,27,27,0,0,0,27.0,79,2014,SRH,7,11,3,0,0,3,2
79,2015,CSK,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,42,41,41,0,0,0,41.0,79,2015,CSK,28,24,11,2,0,2,3
79,2015,DD,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,40,62,62,1,0,1,62.0,79,2015,DD,2,17,12,1,0,6,4
79,2015,DD,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5,1,1,0,0,1,1.0,79,2015,DD,7,4,1,0,0,0,0
79,2015,KKR,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,54,96,96,1,0,0,96.0,79,2015,KKR,3,15,24,1,0,7,7
79,2015,KKR,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9,21,21,0,0,0,21.0,79,2015,KKR,7,3,3,0,0,0,3
79,2015,KXI,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,54,116,116,0,1,0,116.0,79,2015,KXI,7,19,16,0,0,7,12
79,2015,KXI,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,13,17,17,0,0,0,17.0,79,2015,KXI,9,5,5,1,0,1,1
79,2015,MI,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12,13,13,0,0,0,13.0,79,2015,MI,1,7,3,0,0,1,1
79,2015,MI,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,23,10,10,0,0,0,10.0,79,2015,MI,7,14,8,1,0,0,0
79,2015,RR,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,10,10,0,0,0,10.0,79,2015,RR,7,2,0,0,0,1,1
79,2015,RR,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,15,20,20,0,0,0,20.0,79,2015,RR,20,9,2,0,0,3,1
79,2015,RR,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,25,27,27,0,0,0,27.0,79,2015,RR,32,15,5,0,0,4,1
79,2015,SRH,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10,35,35,0,0,0,35.0,79,2015,SRH,4,2,1,0,0,4,3
79,2015,SRH,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,16,21,21,0,0,0,21.0,79,2015,SRH,7,10,1,1,0,3,1
79,2016,DD,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,0,0,0,0,0,0.0,79,2016,DD,7,3,0,0,0,0,0
79,2016,DD,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,1,1,0,0,0,1.0,79,2016,DD,27,3,1,0,0,0,0
79,2016,GL,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,22,15,9,0,0,0,7.5,79,2016,GL,7,16,3,0,0,3,0
79,2016,KKR,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,30,49,49,0,0,0,49.0,79,2016,KKR,3,16,5,0,0,5,4
79,2016,KKR,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,7,7,0,0,0,7.0,79,2016,KKR,7,5,1,0,0,0,1
79,2016,KXI,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,32,73,73,1,0,0,73.0,79,2016,KXI,7,11,9,0,0,4,8
79,2016,MI,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,5,5,0,0,0,5.0,79,2016,MI,7,4,1,0,0,1,0
79,2016,SRH,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,40,77,76,1,0,0,38.5,79,2016,SRH,7,17,9,2,0,4,8
79,2017,DD,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,38,48,48,0,0,0,48.0,79,2017,DD,2,14,18,0,0,3,3
79,2017,DD,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8,6,6,0,0,0,6.0,79,2017,DD,7,5,2,0,0,1,0
79,2017,GL,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10,8,8,0,0,0,8.0,79,2017,GL,7,5,4,0,0,1,0
79,2017,GL,33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,37,77,77,1,0,0,77.0,79,2017,GL,33,12,11,2,0,5,7
79,2017,KKR,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,14,7,7,0,0,0,7.0,79,2017,KKR,3,10,3,0,0,1,0
79,2017,KKR,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,79,2017,KKR,7,1,0,0,0,0,0
79,2017,KXI,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,0,0,0,0,0.0,79,2017,KXI,7,2,0,0,0,0,0
79,2017,MI,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,26,22,22,0,0,0,22.0,79,2017,MI,7,15,8,0,0,2,1
79,2017,SRH,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,21,32,32,0,0,0,32.0,79,2017,SRH,4,11,4,1,0,2,3
80,2008,CSK,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,80,2008,CSK,3,1,0,0,0,0,0
80,2008,CSK,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,0,0,0,0,0.0,80,2008,CSK,5,2,0,0,0,0,0
80,2008,DC,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,41,38,38,0,0,1,38.0,80,2008,DC,3,21,16,0,0,1,3
80,2008,DC,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,28,56,56,1,0,1,56.0,80,2008,DC,4,4,12,5,0,4,3
80,2008,DD,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,30,31,31,0,0,0,31.0,80,2008,DD,3,9,19,0,0,0,2
80,2008,KXI,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,12,12,0,0,0,12.0,80,2008,KXI,3,6,2,1,0,2,0
80,2008,KXI,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,46,71,71,1,0,0,71.0,80,2008,KXI,9,15,15,8,0,4,4
80,2008,MI,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,2,2,0,0,0,2.0,80,2008,MI,1,5,2,0,0,0,0
80,2008,MI,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,20,17,17,0,0,0,17.0,80,2008,MI,3,12,5,0,0,3,0
80,2008,RCB,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,11,26,26,0,0,0,26.0,80,2008,RCB,3,3,4,0,0,1,3
80,2008,RCB,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12,12,12,0,0,0,12.0,80,2008,RCB,7,4,6,1,0,1,0
80,2008,RR,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,14,11,11,0,0,0,11.0,80,2008,RR,3,9,3,0,0,2,0
80,2008,RR,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,29,42,42,0,0,0,42.0,80,2008,RR,6,4,18,4,0,1,2
80,2009,CSK,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2,3,3,0,0,0,3.0,80,2009,CSK,14,0,1,1,0,0,0
